Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),IncidentResolutionLevels,financial_scaled,user_scaled,time_scaled,vulnerabilityScore,attackContext,industryRisk,defense
4,2023,1,5,62.43,918454,3,1,3,15,Moderate,0.6224746205648809,0.9187548976142177,0.19718309859154928,0.6559284269899492,19,21,8
2,2023,2,6,37.73,849834,0,3,0,56,Slow,0.37420846316212686,0.850080713683096,0.7746478873239437,0.6446452482028779,2,27,10
7,2023,3,0,9.24,612761,2,1,2,71,Slow,0.08784802492712836,0.6128205153866401,0.9859154929577465,0.4774505147170567,15,1,17
2,2023,4,1,45.88,164890,3,2,0,20,Moderate,0.45612624384360245,0.1645958661383832,0.26760563380281693,0.3018099707533577,22,6,20
0,2023,2,0,57.34,471743,3,3,3,29,Moderate,0.5713136998693337,0.4716911643286554,0.3943661971830986,0.4960751851158154,20,3,13
2,2023,3,5,90.04,143728,3,3,0,57,Slow,0.8999899487385669,0.14341715613619146,0.7887323943661972,0.5751093208231428,21,23,15
0,2023,3,1,81.81,16360,2,1,0,37,Slow,0.8172680671424265,0.01594858343232811,0.5070422535211268,0.43469511093412716,15,5,15
7,2023,5,6,48.84,680011,1,1,2,66,Slow,0.48587797768619967,0.6801236175342346,0.9154929577464789,0.6494992296374694,11,25,27
3,2023,5,2,29.63,662667,0,3,4,30,Moderate,0.29279324555231684,0.6627659223127048,0.4084507042253521,0.4639138079910791,5,11,29
1,2023,2,4,10.18,933883,2,0,2,41,Slow,0.09729621067443965,0.9341960807076785,0.5633802816901409,0.5252729728908754,14,16,12
4,2023,4,3,28.18,707214,3,2,0,11,Fast,0.2782189164740175,0.7073480976490452,0.14084507042253522,0.42239581973373214,22,14,20
4,2023,1,2,69.39,358933,2,3,1,3,Fast,0.6924314001407177,0.3587920869566088,0.02816901408450704,0.42612319765583195,13,11,6
3,2023,1,3,85.28,762282,0,0,3,11,Fast,0.8521459443160118,0.7624595806091006,0.14084507042253522,0.6740112240545519,1,12,8
7,2023,2,4,26.45,850714,0,1,2,6,Fast,0.2608302341943914,0.850961408551347,0.07042253521126761,0.45880116414054894,2,17,12
8,2023,1,5,28.79,6691,0,3,4,57,Slow,0.2843501859483365,0.006271948567419695,0.7887323943661972,0.2739953326795419,1,23,9
4,2023,2,0,80.97,289046,2,3,2,41,Slow,0.8088250075384461,0.28884990257313026,0.5633802816901409,0.5517460203826587,14,3,12
3,2023,0,5,92.32,418211,1,1,2,39,Slow,0.9229068248065132,0.4181168942295472,0.5352112676056339,0.6434517411355509,6,21,2
6,2023,1,4,23.16,320277,3,2,2,69,Slow,0.22776158407880193,0.3201055632894354,0.9577464788732395,0.4106961547219429,19,18,7
6,2023,1,4,73.74,795367,0,3,0,55,Slow,0.7361543873756157,0.7955707052864711,0.7605633802816901,0.7648027131211728,1,19,5
8,2023,2,0,15.01,416522,1,0,4,63,Slow,0.1458438033973264,0.41642656055627897,0.8732394366197184,0.3995560329053858,8,0,14
5,2023,1,3,70.36,992014,1,0,2,62,Slow,0.7021811237310283,0.9923729822830214,0.8591549295774649,0.8496526283211128,7,12,7
3,2023,5,0,46.58,659062,3,1,1,42,Slow,0.4631621268469193,0.6591580757217445,0.5774647887323944,0.5644210387739445,23,1,26
6,2023,2,2,81.57,738014,3,0,1,24,Moderate,0.814855764398432,0.7381724180378318,0.323943661971831,0.6860000053688718,20,8,11
1,2023,3,5,42.69,309021,3,1,2,2,Fast,0.42406271987134386,0.30884067529280607,0.014084507042253521,0.2959782594741107,21,21,17
8,2023,0,4,52.75,638329,0,0,3,11,Fast,0.5251784098904413,0.6384087044678252,0.14084507042253522,0.4936038598278137,0,16,3
1,2023,4,6,32.18,812908,0,2,1,12,Fast,0.31842396220725705,0.8131255560637344,0.15492957746478872,0.48360572280135433,4,26,21
0,2023,2,5,93.25,349335,2,3,3,27,Moderate,0.9322544979394914,0.3491865081549343,0.36619718309859156,0.5858158390574887,14,23,13
2,2023,1,1,37.07,417554,1,1,1,35,Moderate,0.3675746306161424,0.41745937544722794,0.47887323943661975,0.4097882503126721,7,5,6
5,2023,1,1,95.97,629490,0,3,4,38,Slow,0.9595939290380944,0.6295627249900172,0.5211267605633804,0.7398880137239208,1,7,9
9,2023,0,5,59.69,113612,0,3,4,70,Slow,0.5949341642376118,0.1132773758495453,0.971830985915493,0.4776508132179615,0,23,4
0,2023,4,3,21.54,388211,2,2,1,22,Moderate,0.2114785405568399,0.3880932055391705,0.295774647887324,0.298983628015869,16,14,21
4,2023,5,6,94.14,536737,3,1,2,44,Slow,0.9412001206151372,0.5367364850867334,0.6056338028169015,0.7123014028441286,23,25,27
2,2023,1,4,43.51,684108,3,2,3,24,Moderate,0.432304754246658,0.684223852619717,0.323943661971831,0.5114001751409162,19,18,8
5,2023,4,1,9.32,182887,0,1,3,51,Slow,0.08865212584179315,0.18260707698374018,0.7042253521126761,0.24934875155274855,4,5,23
0,2023,0,4,55.94,890234,2,1,4,53,Slow,0.5572419338626998,0.8905126144528033,0.7323943661971831,0.725580692565638,12,17,4
9,2023,0,4,99.64,248383,1,0,3,55,Slow,0.9964820584983416,0.24815479413257063,0.7605633802816901,0.649967417108703,6,16,3
4,2023,5,3,14.12,403325,0,2,0,35,Moderate,0.13689818072168058,0.40321913990138225,0.47887323943661975,0.31182157613654915,5,14,25
6,2023,2,4,26.65,220769,3,3,4,71,Slow,0.26284048648105335,0.22051898948270188,0.9859154929577465,0.3905268889770514,20,19,14
6,2023,4,5,95.3,986882,0,2,2,45,Slow,0.9528595838777767,0.9872369299377209,0.619718309859155,0.8999822674980301,4,22,22
5,2023,2,4,90.85,985267,0,1,3,48,Slow,0.9081314704995477,0.9856206546965557,0.6619718309859155,0.8898952162756245,2,17,13
4,2023,0,4,93.72,828721,1,2,2,21,Moderate,0.9369785908131472,0.8289510423724319,0.28169014084507044,0.7627098814432458,6,18,2
1,2023,3,0,69.45,852592,2,3,0,12,Fast,0.6930344758267163,0.8528408914633646,0.15492957746478872,0.6493360624089901,15,3,15
6,2023,5,2,13.51,772948,3,3,4,43,Slow,0.13076691124736156,0.7731340027281526,0.5915492957746479,0.47987022474513524,23,11,29
1,2023,5,3,7.33,486146,1,3,3,12,Fast,0.06865011558950648,0.48610553726890526,0.15492957746478872,0.25288817663632246,11,15,28
1,2023,3,3,14.51,113777,2,2,4,27,Moderate,0.14081817268067146,0.11344250613734237,0.36619718309859156,0.17494370814692384,15,14,19
8,2023,3,5,28.54,699386,2,2,2,20,Moderate,0.2818373705900091,0.6995139164801029,0.26760563380281693,0.44606164158860817,15,22,17
9,2023,1,4,52.54,201017,1,1,2,17,Moderate,0.5230676449894462,0.20075139284895785,0.22535211267605634,0.3345980376705729,7,17,7
7,2023,1,4,6.35,259573,2,3,3,68,Slow,0.0587998793848628,0.2593536300140812,0.943661971830986,0.31599379812577477,13,19,8
9,2023,2,4,88.81,762605,2,1,2,53,Slow,0.8876268971755956,0.7627828356573337,0.7323943661971831,0.8066427663726085,14,17,12
9,2023,1,0,13.99,109083,2,2,1,49,Slow,0.1355915167353503,0.10874479964692142,0.676056338028169,0.23294579415854252,13,2,6
0,2023,3,6,24.65,221512,2,3,0,56,Slow,0.24273796361443364,0.2212625761726002,0.7746478873239437,0.3405297933796023,15,27,15
5,2023,0,3,2.27,438318,0,1,0,39,Slow,0.01779073273695849,0.43823977117946067,0.5352112676056339,0.28945445508769446,0,13,0
9,2023,1,4,21.53,233379,3,1,1,50,Slow,0.21137802794250682,0.2331389466288902,0.6901408450704226,0.31583495884264334,19,17,6
3,2023,3,3,72.54,581712,1,0,4,12,Fast,0.7240928736556439,0.5817469983817232,0.15492957746478872,0.5533218643079045,9,12,19
8,2023,5,6,78.9,716114,1,2,3,63,Slow,0.7880188963714948,0.7162551252938569,0.8732394366197184,0.7763574959900843,11,26,28
1,2023,3,0,71.86,151590,2,3,1,30,Moderate,0.7172580158809931,0.1512853641523162,0.4084507042253521,0.42910749285839417,15,3,16
8,2023,5,0,85.64,875790,2,1,3,36,Moderate,0.8557643984320034,0.87605720913801,0.49295774647887325,0.79132019232378,17,1,28
6,2023,2,5,36.68,231307,3,3,2,4,Fast,0.3636546386571515,0.2310653105300082,0.04225352112676056,0.24633868390021596,20,23,12
3,2023,4,6,84.79,263566,0,3,0,64,Slow,0.84722082621369,0.2633497829787703,0.8873239436619719,0.6216930324093786,4,27,20
1,2023,2,1,27.58,171936,0,2,4,70,Slow,0.27218815961403153,0.1716474298221297,0.971830985915493,0.37190043295756314,2,6,14
6,2023,4,5,28.77,983880,2,1,1,54,Slow,0.28414916071967034,0.9842325594894372,0.7464788732394366,0.6566484627315304,16,21,21
1,2023,5,6,31.54,839281,1,2,2,25,Moderate,0.31199115488993867,0.8395193807914445,0.33802816901408456,0.5282098480753702,11,26,27
4,2023,2,0,92.48,1326,2,0,1,11,Fast,0.924515026635843,0.0009027122399573263,0.14084507042253522,0.3983361096348272,14,0,11
1,2023,5,6,30.28,892843,0,3,4,26,Moderate,0.29932656548396824,0.8931236745792431,0.35211267605633806,0.5474026312365522,5,27,29
8,2023,0,3,69.14,685927,0,1,3,58,Slow,0.6899185847823902,0.6860442889439768,0.8028169014084507,0.710948529772237,0,13,3
6,2023,3,2,3.54,809443,1,2,4,59,Slow,0.03055583475726204,0.8096578200199959,0.8169014084507042,0.49946574360104407,9,10,19
6,2023,2,6,86.98,635827,2,0,2,72,Slow,0.8692330887526386,0.6359047288310478,1.0,0.8020551270334746,14,24,12
3,2023,0,3,58.37,599797,2,1,0,35,Moderate,0.5816664991456428,0.5998462787139053,0.47887323943661975,0.5683797590311432,12,13,0
3,2023,4,1,54.26,21699,1,2,0,32,Moderate,0.5403558146547391,0.02129179922959215,0.4366197183098592,0.3119829892157044,10,6,20
7,2023,0,6,96.61,956064,1,2,1,45,Slow,0.9660267363554127,0.9563945953357199,0.619718309859155,0.8929121946482841,6,26,1
2,2023,5,4,53.21,620822,3,3,3,21,Moderate,0.5298019901497638,0.6208878805377444,0.28169014084507044,0.5166139764440174,23,19,28
0,2023,0,2,76.25,900661,1,1,2,64,Slow,0.7613830535732236,0.9009478478519553,0.8873239436619719,0.8423971493024659,6,9,2
2,2023,1,1,23.74,317922,1,0,1,18,Moderate,0.23359131571012165,0.31774870372724084,0.23943661971830985,0.268423331718607,7,4,6
0,2023,0,4,99.62,285609,3,2,3,46,Slow,0.9962810332696754,0.2854101886388361,0.6338028169014085,0.6394370521436864,18,18,3
5,2023,3,0,87.62,210006,2,0,4,27,Moderate,0.8756658960699569,0.20974749077021773,0.36619718309859156,0.5074047913557882,15,0,19
9,2023,5,4,19.37,49480,0,0,2,17,Moderate,0.18966730324655748,0.049094735746504,0.22535211267605634,0.14057523813243586,5,16,27
5,2023,5,2,40.63,356387,2,3,1,11,Fast,0.40335712131872553,0.3562440765764189,0.14084507042253522,0.33200949324256485,17,11,26
9,2023,1,3,54.29,443715,3,0,1,54,Slow,0.5406573524977385,0.44364103277485945,0.7464788732394366,0.5430151287569265,19,12,6
8,2023,1,4,49.13,116201,2,3,3,14,Moderate,0.48879284350185953,0.1158684201835248,0.18309859154929578,0.2784842237840129,13,19,8
4,2023,5,0,94.48,426499,3,1,4,37,Slow,0.9446175495024627,0.42641143862507525,0.5070422535211268,0.6498200459552406,23,1,29
8,2023,1,1,23.86,552241,0,3,2,50,Slow,0.23479746708211885,0.5522527274019201,0.6901408450704226,0.4528482468077001,1,7,7
9,2023,5,1,77.96,164892,1,2,3,63,Slow,0.7785707106241834,0.16459786771762921,0.8732394366197184,0.5519153186606688,11,6,28
2,2023,1,4,11.89,260907,1,2,0,31,Moderate,0.11448386772539955,0.2606886833711799,0.4225352112676057,0.23457606269215292,7,18,5
1,2023,1,2,19.18,993826,3,3,3,7,Fast,0.1877575635742286,0.9941864130799202,0.08450704225352114,0.48967899911236373,19,11,8
5,2023,4,0,83.18,397813,2,0,1,12,Fast,0.8310382953060611,0.397702787499337,0.15492957746478872,0.522482348615117,16,0,21
3,2023,0,5,79.86,966469,2,0,1,43,Slow,0.7976681073474722,0.9668078113631656,0.5915492957746479,0.8241002266391848,12,20,1
8,2023,0,4,68.86,749700,2,3,0,35,Moderate,0.6871042315810635,0.7498676455723566,0.47887323943661975,0.670563398748692,12,19,0
3,2023,3,1,5.8,206203,0,0,2,7,Fast,0.05327168559654237,0.20594148783390095,0.08450704225352114,0.12058667782288156,3,4,17
8,2023,2,0,24.28,998547,3,2,1,46,Slow,0.239018996884109,0.9989111408901624,0.6338028169014085,0.6219326184899903,20,2,11
0,2023,5,5,78.57,805183,3,2,4,37,Slow,0.7847019800985023,0.8053944562259623,0.5070422535211268,0.7374470252340112,23,22,29
8,2023,3,3,23.66,889641,0,0,0,50,Slow,0.23278721479545686,0.8899191462063569,0.6901408450704226,0.58711071341481,3,12,15
5,2023,5,0,48.53,421083,1,1,0,28,Moderate,0.4827620866418736,0.4209911620268392,0.3802816901408451,0.43755763749565413,11,1,25
0,2023,5,6,20.95,341111,1,2,4,14,Moderate,0.20554829631118707,0.34095601429527905,0.18309859154929578,0.2552214425524456,11,26,29
0,2023,4,1,94.86,127127,3,0,2,47,Slow,0.9484370288471204,0.12680304760456002,0.647887323943662,0.5596734953694047,22,4,22
4,2023,1,6,3.86,51176,3,0,2,61,Slow,0.0337722384159212,0.050792074947133295,0.8450704225352113,0.20283980985226405,19,24,7
4,2023,4,3,84.92,152814,2,0,0,33,Moderate,0.8485274902000202,0.15251033065088357,0.4507042253521127,0.49055597341078405,16,12,20
2,2023,2,1,49.53,923445,0,1,4,42,Slow,0.4928133480751835,0.9237498386226733,0.5774647887323944,0.6821182324256216,2,5,14
7,2023,0,4,86.81,717258,1,1,3,16,Moderate,0.8675243743089759,0.7174000286225832,0.2112676056338028,0.6762232822993843,6,17,3
1,2023,5,5,56.76,774426,0,0,0,21,Moderate,0.565483968238014,0.7746131697909652,0.28169014084507044,0.5923768833806058,5,20,25
9,2023,4,2,84.13,695841,2,3,0,21,Moderate,0.8405869936677053,0.6959661172665234,0.28169014084507044,0.6709592725427056,16,11,20
4,2023,2,3,75.8,943724,1,1,0,58,Slow,0.756859985928234,0.944044851387745,0.8028169014084507,0.8409253152080818,8,13,10
9,2023,0,1,90.38,311596,1,2,4,23,Moderate,0.9034073776258921,0.3114177085720634,0.3098591549295775,0.5479018654650978,6,6,4
5,2023,4,0,57.15,704230,2,3,4,71,Slow,0.5694039601970048,0.7043617414139757,0.9859154929577465,0.7066893792359414,16,3,24
6,2023,3,0,82.36,612815,1,3,1,12,Fast,0.8227962609307469,0.6128745580262828,0.15492957746478872,0.6052542430757696,9,3,16
2,2023,2,3,48.71,421191,2,1,3,62,Slow,0.4845713136998694,0.4210992473061246,0.8591549295774649,0.5340992103178905,14,13,13
4,2023,1,2,70.46,368803,0,1,4,23,Moderate,0.7031862498743592,0.3686698805357428,0.3098591549295775,0.49071428314995635,1,9,9
0,2023,1,1,67.23,362308,3,0,0,5,Fast,0.6707206754447684,0.3621697519342762,0.056338028169014086,0.4244237765854207,19,4,5
8,2023,5,3,22.8,3315,2,1,1,41,Slow,0.22414312996281038,0.0028932828001293023,0.5633802816901409,0.20349062144320407,17,13,26
8,2023,5,6,30.19,833840,1,1,1,6,Fast,0.2984219519549704,0.8340740844526332,0.07042253521126761,0.46708292160529497,11,25,26
6,2023,5,2,87.8,510002,0,0,3,62,Slow,0.8774751231279526,0.5099803745154927,0.8591549295774649,0.7268131849728711,5,8,28
1,2023,5,1,89.04,351850,0,0,2,21,Moderate,0.8899386873052569,0.3517034940568109,0.28169014084507044,0.5529949007138413,5,4,27
3,2023,2,1,87.39,307155,3,1,1,28,Moderate,0.8733541059402956,0.30697320185626464,0.3802816901408451,0.5481872611467932,20,5,11
2,2023,5,0,2.46,95779,2,3,4,43,Slow,0.019700472409287368,0.09543029450236237,0.5915492957746479,0.1643621659195895,17,3,29
5,2023,3,5,5.11,620560,0,2,1,59,Slow,0.04633631520755856,0.620625673656515,0.8169014084507042,0.4301650772357703,3,22,16
9,2023,0,0,53.59,750875,2,2,2,30,Moderate,0.5336214694944216,0.7510435733793964,0.4084507042253521,0.5955561579945977,12,2,2
4,2023,4,3,54.79,393779,2,2,2,39,Slow,0.5456829832143935,0.3936656021601044,0.5352112676056339,0.48278168767092594,16,14,22
7,2023,0,6,57.25,115138,3,1,2,42,Slow,0.5704090863403357,0.11480458081426247,0.5774647887323944,0.3895784246083182,18,25,2
7,2023,4,0,42.14,222293,0,0,4,38,Slow,0.41853452608302344,0.222044192868173,0.5211267605633804,0.3604568396931547,4,0,24
4,2023,4,5,89.71,919427,2,2,0,51,Slow,0.8966730324655745,0.9197286659174089,0.7042253521126761,0.8674057497757286,16,22,20
2,2023,2,1,10.55,12970,3,0,1,32,Moderate,0.10101517740476432,0.01255590661031554,0.4366197183098592,0.1327523772680038,20,4,11
3,2023,4,5,64.08,238068,3,1,4,61,Slow,0.6390592019298422,0.2378316491711961,0.8450704225352113,0.5197704249474576,22,21,24
3,2023,2,5,9.43,565002,0,1,3,72,Slow,0.08975776459945724,0.5650238037811833,1.0,0.46191262735225624,2,21,13
5,2023,5,6,80.14,241449,3,1,1,27,Moderate,0.8004824605487989,0.24121531888660155,0.36619718309859156,0.48991854839387855,23,25,26
5,2023,3,5,38.89,836604,0,1,0,44,Slow,0.38586792642476636,0.8368402669706398,0.6056338028169015,0.6102100379215428,3,21,15
4,2023,3,5,87.55,291580,3,1,3,25,Moderate,0.8749623077696251,0.2913859034778441,0.33802816901408456,0.5341449183018047,21,21,18
3,2023,3,4,15.49,138639,0,1,4,14,Moderate,0.15066840888531513,0.13832413774468055,0.18309859154929578,0.15221673696185745,3,17,19
7,2023,0,4,22.71,356964,1,1,3,27,Moderate,0.22323851643381248,0.3568215321888971,0.36619718309859156,0.3052634560688022,6,17,3
0,2023,1,5,99.72,307143,0,0,4,1,Fast,0.9972861594130065,0.3069611923807885,0.0,0.521698940717518,1,20,9
9,2023,5,0,30.66,749609,2,3,0,28,Moderate,0.303146044828626,0.7497765737166625,0.3802816901408451,0.4972253854462845,17,3,25
5,2023,0,0,23.83,557428,1,1,4,38,Slow,0.23449592923911952,0.5574438231764862,0.5211267605633804,0.4210012530789184,6,1,4
5,2023,2,5,12.96,254903,3,0,3,4,Fast,0.12523871745904114,0.2546799424746125,0.04225352112676056,0.16041816819881358,20,20,13
2,2023,0,3,92.58,974261,0,0,3,20,Moderate,0.9255201527791739,0.9746059641056795,0.26760563380281693,0.8135715735145048,0,12,3
2,2023,5,6,66.92,336320,0,0,4,51,Slow,0.6676047844004424,0.3361612312114259,0.7042253521126761,0.5423514766672826,5,24,29
5,2024,0,0,47.1,21292,1,0,1,10,Fast,0.4683887827922405,0.02088447785302604,0.1267605633802817,0.22106141693416295,6,0,1
8,2024,2,3,65.78,512847,1,0,2,72,Slow,0.6561463463664691,0.5128276209929634,1.0,0.667589586943773,8,12,12
1,2024,3,6,81.54,499671,0,2,4,4,Fast,0.8145542265554329,0.4996412169201501,0.04225352112676056,0.5341288816155854,3,26,19
2,2024,0,3,11.92,557016,3,3,3,34,Moderate,0.11478540556839884,0.5570314978518051,0.46478873239436624,0.36168450784695483,18,15,3
6,2024,2,3,72.08,261230,1,0,4,19,Moderate,0.7194692933963213,0.26101193841941295,0.25352112676056343,0.44289671807840647,8,12,14
2,2024,5,2,21.33,997411,2,0,1,25,Moderate,0.20936777565584483,0.9977742438784202,0.33802816901408456,0.5504624416165229,17,8,26
8,2024,4,6,41.44,659320,2,0,0,7,Fast,0.4114986430797065,0.6594162794444818,0.08450704225352114,0.44526737746037953,16,24,20
0,2024,0,6,36.49,35041,0,0,1,14,Moderate,0.36174489898482265,0.03464433437982569,0.18309859154929578,0.1951754116557185,0,24,1
6,2024,4,5,47.44,696953,2,3,3,54,Slow,0.4718062116795658,0.6970789953273133,0.7464788732394366,0.616849857450639,16,23,23
7,2024,2,1,72.02,191361,0,1,0,11,Fast,0.7188662177103227,0.19108776824914858,0.14084507042253522,0.3921506084682956,2,5,10
3,2024,0,4,48.01,922258,3,0,2,64,Slow,0.4775354306965524,0.9225619013401575,0.8873239436619719,0.7375037215470783,18,16,2
1,2024,5,3,69.57,269458,1,3,3,15,Moderate,0.6942406271987135,0.26924643543756027,0.19718309859154928,0.42483144477281937,11,15,28
5,2024,1,5,56.19,114357,1,3,0,58,Slow,0.5597547492210273,0.11402296411868966,0.8028169014084507,0.43007446561757695,7,23,5
1,2024,0,3,76.39,782425,1,2,2,13,Moderate,0.7627902301738869,0.7826184859854426,0.16901408450704225,0.6519663033651403,6,14,2
1,2024,4,2,32.21,482574,2,1,3,22,Moderate,0.31872550005025635,0.4825307167355044,0.295774647887324,0.3796574162917692,16,9,23
1,2024,0,3,70.0,484101,0,1,4,9,Fast,0.6985626696150368,0.48405892248984456,0.11267605633802817,0.4955838481095582,0,13,4
7,2024,5,0,79.98,84185,2,2,4,2,Fast,0.7988742587194694,0.08382713961315479,0.014084507042253521,0.3558974607415004,17,2,29
4,2024,1,2,93.49,702688,0,1,1,39,Slow,0.9346668006834858,0.7028185238152903,0.5352112676056339,0.7620363833206374,1,9,6
5,2024,5,2,28.13,244429,0,3,0,8,Fast,0.277716353402352,0.24419767196317896,0.09859154929577466,0.22848392000536735,5,11,25
3,2024,5,2,9.91,248359,2,2,3,58,Slow,0.09458237008744598,0.24813077518161833,0.8028169014084507,0.2976486383893159,17,10,28
7,2024,4,2,60.69,931196,3,0,0,27,Moderate,0.6049854256709217,0.9315069589906437,0.36619718309859156,0.6878363904843445,22,8,20
1,2024,5,4,53.71,680584,1,3,0,5,Fast,0.5348276208664188,0.6806970699882208,0.056338028169014086,0.4974774819756586,11,19,25
1,2024,2,3,61.55,218189,3,2,0,48,Slow,0.6136295105035682,0.21793695225532947,0.6619718309859155,0.46502095130074217,20,14,10
0,2024,3,5,73.43,897569,0,0,0,66,Slow,0.7330384963312897,0.8978534063376005,0.9154929577464789,0.8354553526168518,3,20,15
6,2024,4,5,88.36,989106,3,3,3,3,Fast,0.8831038295306062,0.9894626860593009,0.02816901408450704,0.7546604090528642,22,23,23
3,2024,4,0,78.82,759804,3,1,0,47,Slow,0.7872147954568298,0.7599796239232756,0.647887323943662,0.7484552325407746,22,1,20
7,2024,1,0,93.33,517610,2,0,3,35,Moderate,0.9330585988541563,0.5175943819673723,0.47887323943661975,0.6760358402159353,13,0,8
9,2024,1,1,24.93,916209,3,3,2,50,Slow,0.24555231681576042,0.9165081249105544,0.6901408450704226,0.6028523457046104,19,7,7
8,2024,2,2,86.74,658712,0,1,4,25,Moderate,0.8668207860086441,0.65880779935369,0.33802816901408456,0.6778570679477506,2,9,14
4,2024,1,0,22.84,797768,1,3,3,58,Slow,0.22454518042014276,0.7979736011713242,0.8028169014084507,0.569570892918277,7,3,8
3,2024,5,3,31.91,931787,0,1,3,15,Moderate,0.31571012162026335,0.9320984256578441,0.19718309859154928,0.5385600386295528,5,13,28
0,2024,0,4,82.49,102295,3,2,4,46,Slow,0.8241029249170772,0.10195143968591219,0.6338028169014085,0.49718230922147755,18,18,4
3,2024,3,3,14.38,278126,3,0,1,30,Moderate,0.13951150869434117,0.2779212798898331,0.4084507042253521,0.24866325627874014,21,12,16
6,2024,1,6,71.18,37870,2,3,0,31,Moderate,0.7104231581063425,0.03747556822332821,0.4225352112676057,0.3836665327853894,13,27,5
4,2024,3,4,3.93,845785,3,1,4,69,Slow,0.0344758267162529,0.8460285164995182,0.9577464788732395,0.5437510330609563,21,17,19
5,2024,1,2,56.13,629293,1,2,4,69,Slow,0.5591516735350287,0.6293655694342837,0.9577464788732395,0.6669561929623729,7,10,9
0,2024,4,1,85.86,461012,1,1,0,38,Slow,0.8579756759473315,0.46095169088410765,0.5211267605633804,0.6317962988452519,10,5,20
3,2024,5,5,3.07,901137,2,3,1,10,Fast,0.025831741883606395,0.9014242237125092,0.1267605633802817,0.3962544989145026,17,23,26
3,2024,4,5,99.03,349008,2,3,2,20,Moderate,0.9903507890240226,0.3488592499482092,0.26760563380281693,0.5892051423494562,16,23,22
4,2024,1,4,47.13,471379,3,1,0,67,Slow,0.4686903206352398,0.4713268769058788,0.9295774647887325,0.5619223719741939,19,17,5
2,2024,5,1,13.61,394335,3,3,2,43,Slow,0.13177203739069254,0.39422204119049936,0.5915492957746479,0.32870749058740634,23,7,27
0,2024,5,4,98.31,694333,1,1,4,48,Slow,0.9831138807920395,0.6944569265150204,0.6619718309859155,0.8034226891200071,11,17,29
4,2024,4,6,17.92,155170,1,3,4,15,Moderate,0.17509297416825817,0.15486819100270113,0.19718309859154928,0.17142108578669357,10,27,24
0,2024,4,2,39.92,594424,0,0,1,54,Slow,0.3962207257010755,0.5944690360694588,0.7464788732394366,0.5455716793561011,4,8,21
2,2024,4,6,70.47,549337,3,0,1,63,Slow,0.7032867624886924,0.5493464343366917,0.8732394366197184,0.6757011660540972,22,24,21
5,2024,2,5,30.59,619881,2,1,1,42,Slow,0.3024424565282943,0.6199461375024895,0.5774647887323944,0.4844483953587924,14,21,11
1,2024,0,0,55.73,750979,3,0,0,30,Moderate,0.5551311689617047,0.7511476555001897,0.4084507042253521,0.6042016706298282,18,0,0
7,2024,3,1,87.88,263407,2,3,1,8,Fast,0.8782792240426174,0.2631906574287113,0.09859154929577466,0.47630626244768637,15,7,16
8,2024,3,2,81.26,993903,3,2,3,25,Moderate,0.811739873354106,0.9942634738808921,0.33802816901408456,0.7900069726968162,21,10,18
0,2024,0,3,77.04,8517,0,2,2,4,Fast,0.7693235501055384,0.008099390419040623,0.04225352112676056,0.3194198804351837,0,14,2
7,2024,3,5,44.08,988889,2,1,2,31,Moderate,0.4380339732636446,0.9892455147111071,0.4225352112676057,0.6554188374434219,15,21,17
6,2024,1,6,49.88,437357,3,2,0,56,Slow,0.4963312895768419,0.43727801235174557,0.7746478873239437,0.5283732982362237,19,26,5
0,2024,3,1,93.32,93185,3,1,4,14,Moderate,0.9329580862398231,0.0928342462202678,0.18309859154929578,0.44693665129389554,21,5,19
5,2024,0,1,73.37,475719,2,0,3,52,Slow,0.7324354206452911,0.4756703038697533,0.7183098591549296,0.6269042616370037,12,4,3
8,2024,5,4,65.06,922676,3,3,4,6,Fast,0.648909438134486,0.9229802314025767,0.07042253521126761,0.6428403748570786,23,19,29
2,2024,1,1,72.35,132726,0,3,3,55,Slow,0.7221831339833149,0.13240646870380732,0.7605633802816901,0.493948517131187,1,7,8
4,2024,4,1,11.81,418893,1,0,3,31,Moderate,0.11367976681073476,0.41879943275244175,0.4225352112676057,0.29749872207879174,10,4,23
7,2024,4,0,80.11,923911,1,1,3,60,Slow,0.8001809227057997,0.9242162065869972,0.8309859154929577,0.8559560348157104,10,1,23
8,2024,3,0,66.65,170892,3,3,0,47,Slow,0.6648909438134487,0.17060260545570458,0.647887323943662,0.4637748844963937,21,3,15
1,2024,4,3,60.13,887531,0,0,2,51,Slow,0.5993567192682683,0.8878074801018003,0.7042253521126761,0.7357107501705628,4,12,22
0,2024,0,4,57.81,179507,1,2,4,8,Fast,0.5760377927429893,0.17922440805795775,0.09859154929577466,0.32182319017953376,6,18,4
3,2024,3,2,5.8,508649,0,1,3,66,Slow,0.05327168559654237,0.5086263061555567,0.9154929577464789,0.4078577882501354,3,9,18
2,2024,3,5,11.72,311675,3,2,3,18,Moderate,0.11277515328173687,0.3114967709522814,0.23943661971830985,0.21759609363726928,21,22,18
2,2024,4,6,67.47,54722,2,0,2,13,Moderate,0.6731329781887627,0.05434087495033582,0.16901408450704225,0.32479235815704793,16,24,22
7,2024,4,0,52.8,21810,1,3,4,48,Slow,0.5256809729621068,0.021402886877746545,0.6619718309859155,0.3512279101331245,10,3,24
